SNIPPET;INDEX;CYCLES;POINTS;OBSTACLES
testrun-8-6;19;286656;45;6
testrun-8-6;20;622075;98;9
testrun-8-6;21;535493;97;11
testrun-8-6;22;359142;71;9
testrun-8-6;23;610645;96;9
testrun-8-6;24;273753;46;6
testrun-8-6;25;856610;123;9
testrun-8-6;26;173712;34;4
testrun-8-6;27;960395;141;10
testrun-8-6;28;754875;131;9
testrun-8-6;29;787592;127;9
testrun-8-6;30;304959;43;4
testrun-8-6;31;629590;101;8
testrun-8-6;32;246069;41;4
testrun-8-6;33;316485;53;6
testrun-8-6;34;623389;98;8
testrun-8-6;35;590960;93;7
testrun-8-6;36;850025;146;7
testrun-8-6;37;245137;36;4
testrun-8-6;38;536887;89;8
testrun-8-6;39;1097769;147;11
testrun-8-6;40;536270;94;8
testrun-8-6;41;309470;45;4
testrun-8-6;42;978657;127;9
testrun-8-6;43;407071;57;5
testrun-8-6;44;593049;99;10
testrun-8-6;45;397822;57;6
testrun-8-6;46;338192;55;7
testrun-8-6;47;631668;102;10
testrun-8-6;48;408745;61;6
testrun-8-6;49;564843;99;11
testrun-8-6;50;357172;51;5
testrun-8-6;51;263920;50;6
testrun-8-6;52;1154802;134;10
testrun-8-6;53;7757;134;10
testrun-8-6;54;953480;158;14
testrun-8-6;55;323174;50;5
testrun-8-6;56;769535;113;9
testrun-8-6;57;303490;47;6
testrun-8-6;58;382054;58;7
testrun-8-6;59;357883;52;6
testrun-8-6;60;487444;94;9
testrun-8-6;61;626731;96;7
testrun-8-6;62;237475;44;5
testrun-8-6;63;212591;40;4
testrun-8-6;64;440317;87;9
testrun-8-6;65;286923;47;5
testrun-8-6;66;27235;3;5
testrun-8-6;67;284249;55;7
testrun-8-6;68;353645;47;5
testrun-8-6;69;605706;108;6
testrun-8-6;70;511496;92;9
testrun-8-6;71;519102;90;6
testrun-8-6;72;339969;52;7
testrun-8-6;73;296508;46;5
testrun-8-6;74;303756;52;5
testrun-8-6;75;295607;42;4
testrun-8-6;76;509648;94;7
testrun-8-6;77;827380;140;10
testrun-8-6;78;277611;49;6
testrun-8-6;79;670232;105;7
testrun-8-6;80;9091;105;7
testrun-8-6;81;550358;88;7
testrun-8-6;82;656529;115;8
testrun-8-6;83;489080;86;5
testrun-8-6;84;283993;39;2
testrun-8-6;85;466201;73;5
testrun-8-6;86;208056;35;4
testrun-8-6;87;301559;48;6
testrun-8-6;88;1008521;132;8
testrun-8-6;89;315663;53;5
testrun-8-6;90;537858;90;9
testrun-8-6;91;305409;50;5
testrun-8-6;92;515260;85;8
testrun-8-6;93;10128;85;8
testrun-8-6;94;323474;49;5
testrun-8-6;95;370747;46;5
testrun-8-6;96;598566;87;8
testrun-8-6;97;492663;88;8
testrun-8-6;98;518339;90;10
testrun-8-6;99;504889;84;8
testrun-8-6;100;588258;92;9
testrun-8-6;101;233173;46;6
testrun-8-6;102;854410;138;9
testrun-8-6;103;256226;43;5
testrun-8-6;104;339841;52;6
testrun-8-6;105;360145;48;5
testrun-8-6;106;290143;48;6
testrun-8-6;107;304410;44;4
testrun-8-6;108;332611;55;7
testrun-8-6;109;611884;93;6
testrun-8-6;110;303246;49;5
testrun-8-6;111;730514;127;10
testrun-8-6;112;561166;93;6
testrun-8-6;113;262062;49;6
testrun-8-6;114;661756;120;9
testrun-8-6;115;588276;95;9
testrun-8-6;116;1162126;153;11
testrun-8-6;117;266121;45;5
testrun-8-6;118;484734;93;9
testrun-8-6;119;232370;41;4
testrun-8-6;120;305141;51;6
testrun-8-6;121;661956;101;10
testrun-8-6;122;269867;44;5
testrun-8-6;123;388807;59;7
testrun-8-6;124;203051;37;4
testrun-8-6;125;298011;49;5
testrun-8-6;126;268852;45;5
testrun-8-6;127;9088;45;5
testrun-8-6;128;348088;49;6
testrun-8-6;129;475955;69;7
testrun-8-6;130;290700;50;6
testrun-8-6;131;468410;93;10
testrun-8-6;132;497020;90;6
testrun-8-6;133;512121;93;7
testrun-8-6;134;282185;43;5
testrun-8-6;135;512649;102;7
testrun-8-6;136;245785;38;4
testrun-8-6;137;361883;59;7
testrun-8-6;138;7757;59;7
testrun-8-6;139;597382;89;8
testrun-8-6;140;446705;81;5
testrun-8-6;141;465440;78;7
testrun-8-6;142;598381;121;9
testrun-8-6;143;357082;55;7
testrun-8-6;144;234895;37;4
testrun-8-6;145;298203;52;7
testrun-8-6;146;598733;121;10
testrun-8-6;147;317996;49;6
testrun-8-6;148;542327;95;9
testrun-8-6;149;733635;116;5
testrun-8-6;150;502679;76;7
testrun-8-6;151;314722;45;6
testrun-8-6;152;862227;122;9
testrun-8-6;153;555482;98;7
testrun-8-6;154;690788;131;11
testrun-8-6;155;341437;63;7
testrun-8-6;156;464814;76;6
testrun-8-6;157;390076;57;7
testrun-8-6;158;319856;47;5
testrun-8-6;159;271883;47;5
testrun-8-6;160;673311;122;10
testrun-8-6;161;312321;40;3
testrun-8-6;162;655198;109;10
testrun-8-6;163;367977;52;6
testrun-8-6;164;1096245;151;10
testrun-8-6;165;823814;156;13
testrun-8-6;166;308355;49;5
testrun-8-6;167;1491014;173;12
testrun-8-6;168;319394;47;5
testrun-8-6;169;346147;55;6
testrun-8-6;170;649737;107;10
testrun-8-6;171;220234;47;6
testrun-8-6;172;373538;58;6
testrun-8-6;173;861848;137;9
testrun-8-6;174;310244;46;5
testrun-8-6;175;844942;145;11
testrun-8-6;176;375663;53;5
testrun-8-6;177;359156;58;6
testrun-8-6;178;790402;129;6
testrun-8-6;179;308063;46;4
testrun-8-6;180;772259;132;10
testrun-8-6;181;975759;152;9
testrun-8-6;182;321422;49;5
testrun-8-6;183;475012;88;8
testrun-8-6;184;336936;54;6
testrun-8-6;185;348034;56;7
testrun-8-6;186;519432;93;9
testrun-8-6;187;584255;95;7
testrun-8-6;188;332440;49;5
testrun-8-6;189;395704;58;6
testrun-8-6;190;300694;44;5
testrun-8-6;191;366445;53;5
testrun-8-6;192;665221;99;8
testrun-8-6;193;7757;99;8
testrun-8-6;194;255779;50;6
testrun-8-6;195;710798;119;7
testrun-8-6;196;624105;94;7
testrun-8-6;197;214322;42;6
testrun-8-6;198;306370;52;6
testrun-8-6;199;324130;46;6
testrun-8-7;0;921917;131;12
testrun-8-7;1;261367;50;6
testrun-8-7;2;276230;48;5
testrun-8-7;3;706526;135;7
testrun-8-7;4;246682;44;6
testrun-8-7;5;280999;53;6
testrun-8-7;6;456719;83;8
testrun-8-7;7;239314;47;5
testrun-8-7;8;231937;40;3
testrun-8-7;9;285430;48;7
testrun-8-7;10;508019;83;6
testrun-8-7;11;493537;88;8
testrun-8-7;12;273261;43;4
testrun-8-7;13;350052;52;6
testrun-8-7;14;284743;44;4
testrun-8-7;15;211423;45;5
testrun-8-7;16;7757;45;5
testrun-8-7;17;487838;89;7
testrun-8-7;18;588113;96;9
testrun-8-7;19;715940;117;8
testrun-8-7;20;553177;96;10
testrun-8-7;21;226799;51;7
testrun-8-7;22;598829;96;10
testrun-8-7;23;371696;55;7
testrun-8-7;24;533329;98;9
testrun-8-7;25;231790;40;4
testrun-8-7;26;551503;102;8
testrun-8-7;27;432093;64;5
testrun-8-7;28;579495;89;8
testrun-8-7;29;330966;51;6
testrun-8-7;30;230730;49;6
testrun-8-7;31;10121;49;6
testrun-8-7;32;580166;87;8
testrun-8-7;33;665960;94;5
testrun-8-7;34;281772;46;5
testrun-8-7;35;341192;60;7
testrun-8-7;36;903469;132;10
testrun-8-7;37;799633;134;9
testrun-8-7;38;315464;50;5
testrun-8-7;39;366737;54;6
testrun-8-7;40;270856;47;5
testrun-8-7;41;319311;53;6
testrun-8-7;42;260197;49;6
testrun-8-7;43;728030;131;8
testrun-8-7;44;403312;65;6
testrun-8-7;45;481905;93;7
testrun-8-7;46;7757;93;7
testrun-8-7;47;308564;46;5
testrun-8-7;48;311856;50;7
testrun-8-7;49;259982;50;6
testrun-8-7;50;320556;56;7
testrun-8-7;51;778914;128;10
testrun-8-7;52;563484;80;8
testrun-8-7;53;568952;94;9
testrun-8-7;54;522658;88;10
testrun-8-7;55;393158;56;7
testrun-8-7;56;346474;56;6
testrun-8-7;57;250268;41;4
testrun-8-7;58;441069;87;9
testrun-8-7;59;291497;45;5
testrun-8-7;60;302676;51;6
testrun-8-7;61;335872;54;6
testrun-8-7;62;286509;43;6
testrun-8-7;63;338946;46;4
testrun-8-7;64;366802;56;7
testrun-8-7;65;286044;45;5
testrun-8-7;66;294435;48;6
testrun-8-7;67;268638;49;5
testrun-8-7;68;967235;137;10
testrun-8-7;69;9091;137;10
testrun-8-7;70;531243;85;6
testrun-8-7;71;690687;98;9
testrun-8-7;72;364606;44;5
testrun-8-7;73;713047;97;9
testrun-8-7;74;778474;131;9
testrun-8-7;75;622998;90;6
testrun-8-7;76;556620;84;7
testrun-8-7;77;298290;45;4
testrun-8-7;78;528066;89;6
testrun-8-7;79;260623;42;4
testrun-8-7;80;531318;87;8
testrun-8-7;81;254430;46;5
testrun-8-7;82;888510;124;4
testrun-8-7;83;287395;50;6
testrun-8-7;84;1063779;155;13
testrun-8-7;85;756216;115;8
testrun-8-7;86;550721;106;12
testrun-8-7;87;9095;106;12
testrun-8-7;88;265716;43;3
testrun-8-7;89;340824;51;5
testrun-8-7;90;9091;51;5
testrun-8-7;91;635289;110;12
testrun-8-7;92;417533;56;5
testrun-8-7;93;597705;98;10
testrun-8-7;94;333121;51;5
testrun-8-7;95;290540;41;4
testrun-8-7;96;373868;56;7
testrun-8-7;97;282739;53;6
testrun-8-7;98;9084;53;6
testrun-8-7;99;642570;103;9
testrun-8-7;100;1010210;145;11
testrun-8-7;101;268842;47;6
testrun-8-7;102;328415;55;5
testrun-8-7;103;588688;104;10
testrun-8-7;104;310330;57;8
testrun-8-7;105;1040921;134;7
testrun-8-7;106;246628;43;4
testrun-8-7;107;476290;64;6
testrun-8-7;108;1113758;155;12
testrun-8-7;109;293528;48;6
testrun-8-7;110;291722;47;4
testrun-8-7;111;489248;85;7
testrun-8-7;112;418133;79;8
testrun-8-7;113;281844;36;3
testrun-8-7;114;483824;85;8
testrun-8-7;115;202417;32;4
testrun-8-7;116;462248;78;7
testrun-8-7;117;180180;34;4
testrun-8-7;118;537839;87;6
testrun-8-7;119;172241;31;3
testrun-8-7;120;307248;58;6
testrun-8-7;121;222108;35;4
testrun-8-7;122;461487;95;8
testrun-8-7;123;271737;40;5
testrun-8-7;124;275297;41;5
testrun-8-7;125;203985;41;5
testrun-8-7;126;242321;44;4
testrun-8-7;127;448584;84;6
testrun-8-7;128;300837;43;5
testrun-8-7;129;380991;55;7
testrun-8-7;130;277181;46;6
testrun-8-7;131;246848;39;4
testrun-8-7;132;285215;52;7
testrun-8-7;133;295479;48;5
testrun-8-7;134;261809;43;4
testrun-8-7;135;265998;50;6
testrun-8-7;136;441972;85;5
testrun-8-7;137;227147;46;6
testrun-8-7;138;620825;92;7
testrun-8-7;139;295265;49;6
testrun-8-7;140;760201;129;12
testrun-8-7;141;718027;140;8
testrun-8-7;142;258442;46;5
testrun-8-7;143;218716;46;6
testrun-8-7;144;737510;130;7
testrun-8-7;145;1127151;152;12
testrun-8-7;146;350490;55;7
testrun-8-7;147;821745;123;11
testrun-8-7;148;250188;44;6
testrun-8-7;149;286010;52;6
testrun-8-7;150;236454;39;4
testrun-8-7;151;369901;55;6
testrun-8-7;152;196316;42;5
testrun-8-7;153;315795;46;4
testrun-8-7;154;293652;52;7
testrun-8-7;155;298932;41;4
testrun-8-7;156;296029;51;7
testrun-8-7;157;300833;43;5
testrun-8-7;158;234392;49;6
testrun-8-7;159;711514;118;8
testrun-8-7;160;485116;87;9
testrun-8-7;161;554519;90;10
testrun-8-7;162;364434;68;7
testrun-8-7;163;555343;85;10
testrun-8-7;164;492694;78;8
testrun-8-7;165;519592;79;6
testrun-8-7;166;303397;49;6
testrun-8-7;167;282138;47;6
testrun-8-7;168;442785;67;6
testrun-8-7;169;415102;64;6
testrun-8-7;170;7757;64;6
testrun-8-7;171;351647;67;8
testrun-8-7;172;7757;67;8
testrun-8-7;173;209331;41;5
testrun-8-7;174;272420;37;5
testrun-8-7;175;278062;46;6
testrun-8-7;176;183489;33;4
testrun-8-7;177;242693;34;4
testrun-8-7;178;498395;79;7
testrun-8-7;179;235986;39;4
testrun-8-7;180;261582;37;4
testrun-8-7;181;248334;43;4
testrun-8-7;182;662717;99;7
testrun-8-7;183;288538;39;3
testrun-8-7;184;591035;78;7
testrun-8-7;185;264466;41;5
testrun-8-7;186;287959;42;5
testrun-8-7;187;310255;56;7
testrun-8-7;188;885220;130;11
testrun-8-7;189;292317;48;5
testrun-8-7;190;626434;110;8
testrun-8-7;191;261282;41;4
testrun-8-7;192;241237;46;6
testrun-8-7;193;292029;44;4
testrun-8-7;194;455372;75;6
testrun-8-7;195;337922;51;5
testrun-8-7;196;515652;78;6
testrun-8-7;197;499886;73;9
testrun-8-7;198;332789;49;6
testrun-8-7;199;373804;51;5
testrun-8-8;0;9094;360;8
testrun-8-8;1;726528;106;9
testrun-8-8;2;1051701;144;12
testrun-8-8;3;291547;42;4
testrun-8-8;4;359381;44;5
testrun-8-8;5;484288;85;6
testrun-8-8;6;700102;109;11
testrun-8-8;7;545006;89;4
testrun-8-8;8;468343;93;6
testrun-8-8;9;747291;126;7
testrun-8-8;10;487607;99;6
testrun-8-8;11;893829;137;10
testrun-8-8;12;388957;58;6
testrun-8-8;13;406009;54;7
testrun-8-8;14;190872;40;5
testrun-8-8;15;591106;95;8
testrun-8-8;16;310357;45;5
testrun-8-8;17;528342;81;8
testrun-8-8;18;178713;26;3
testrun-8-8;19;239626;33;3
testrun-8-8;20;298425;47;6
testrun-8-8;21;505291;79;8
testrun-8-8;22;7757;79;8
testrun-8-8;23;749595;111;9
testrun-8-8;24;637466;120;10
testrun-8-8;25;504982;84;9
testrun-8-8;26;705839;116;10
testrun-8-8;27;246232;41;4
testrun-8-8;28;166582;30;3
testrun-8-8;29;285230;38;3
testrun-8-8;30;199282;36;4
testrun-8-8;31;199559;31;2
testrun-8-8;32;377111;56;4
testrun-8-8;33;274257;47;6
testrun-8-8;34;332795;47;4
testrun-8-8;35;747196;118;10
testrun-8-8;36;9101;118;10
testrun-8-8;37;711734;121;9
testrun-8-8;38;451617;90;7
testrun-8-8;39;196328;39;5
testrun-8-8;40;331474;48;4
testrun-8-8;41;257679;55;7
testrun-8-8;42;495477;87;8
testrun-8-8;43;7757;87;8
testrun-8-8;44;184468;37;5
testrun-8-8;45;414021;60;7
testrun-8-8;46;423775;84;8
testrun-8-8;47;274052;43;4
testrun-8-8;48;300144;41;4
testrun-8-8;49;1082124;132;11
testrun-8-8;50;546432;101;8
testrun-8-8;51;290285;42;4
testrun-8-8;52;300583;49;5
testrun-8-8;53;958724;148;13
testrun-8-8;54;750161;114;6
testrun-8-8;55;531329;106;5
testrun-8-8;56;1072114;155;14
testrun-8-8;57;294863;53;7
testrun-8-8;58;304797;50;6
testrun-8-8;59;723823;127;8
testrun-8-8;60;768139;132;7
testrun-8-8;61;237487;51;7
testrun-8-8;62;271385;43;6
testrun-8-8;63;483848;99;8
testrun-8-8;64;777588;149;11
testrun-8-8;65;282281;52;7
testrun-8-8;66;656470;117;7
testrun-8-8;67;309852;53;7
testrun-8-8;68;332957;49;5
testrun-8-8;69;363273;60;7
testrun-8-8;70;511491;93;9
testrun-8-8;71;736092;112;6
testrun-8-8;72;266217;46;4
testrun-8-8;73;654789;88;5
testrun-8-8;74;302004;49;5
testrun-8-8;75;442608;88;9
testrun-8-8;76;582095;98;9
testrun-8-8;77;695176;98;5
testrun-8-8;78;265926;35;3
testrun-8-8;79;459366;64;5
testrun-8-8;80;173006;32;3
testrun-8-8;81;377845;59;5
testrun-8-8;82;7757;59;5
testrun-8-8;83;600685;99;10
testrun-8-8;84;196990;32;4
testrun-8-8;85;449367;70;8
testrun-8-8;86;288626;38;5
testrun-8-8;87;451700;74;6
testrun-8-8;88;357374;66;5
testrun-8-8;89;334211;46;6
testrun-8-8;90;172005;28;3
testrun-8-8;91;489480;80;7
testrun-8-8;92;259787;41;4
testrun-8-8;93;432965;76;6
testrun-8-8;94;331341;50;6
testrun-8-8;95;285994;48;6
testrun-8-8;96;444766;71;3
testrun-8-8;97;308576;47;5
testrun-8-8;98;409094;73;5
testrun-8-8;99;335010;46;5
testrun-8-8;100;290008;49;5
testrun-8-8;101;362321;59;7
testrun-8-8;102;1012553;146;14
testrun-8-8;103;681991;141;9
testrun-8-8;104;236078;38;4
testrun-8-8;105;360889;55;7
testrun-8-8;106;306344;45;4
testrun-8-8;107;625299;87;7
testrun-8-8;108;1004606;131;8
testrun-8-8;109;777561;126;7
testrun-8-8;110;264461;46;5
testrun-8-8;111;366938;58;7
testrun-8-8;112;249345;51;6
testrun-8-8;113;282011;57;8
testrun-8-8;114;1071143;146;10
testrun-8-8;115;213874;47;7
testrun-8-8;116;290178;53;7
testrun-8-8;117;741725;153;10
testrun-8-8;118;855508;137;10
testrun-8-8;119;766110;107;9
testrun-8-8;120;414700;76;9
testrun-8-8;121;7757;76;9
testrun-8-8;122;660897;116;12
testrun-8-8;123;774415;126;8
testrun-8-8;124;7767;126;8
testrun-8-8;125;446174;73;6
testrun-8-8;126;711252;117;9
testrun-8-8;127;702413;111;9
testrun-8-8;128;202112;37;4
testrun-8-8;129;270333;41;3
testrun-8-8;130;322556;42;5
testrun-8-8;131;248354;37;4
testrun-8-8;132;412492;78;8
testrun-8-8;133;317578;44;4
testrun-8-8;134;304223;40;5
testrun-8-8;135;214991;37;5
testrun-8-8;136;266430;49;6
testrun-8-8;137;478255;95;11
testrun-8-8;138;10128;95;11
testrun-8-8;139;602527;87;7
testrun-8-8;140;293404;46;5
testrun-8-8;141;482376;74;8
testrun-8-8;142;267946;45;5
testrun-8-8;143;205026;29;3
testrun-8-8;144;225316;36;3
testrun-8-8;145;376012;67;7
testrun-8-8;146;451569;67;5
testrun-8-8;147;553249;73;7
testrun-8-8;148;494428;61;5
testrun-8-8;149;198374;41;5
testrun-8-8;150;397840;68;8
testrun-8-8;151;252271;39;3
testrun-8-8;152;187220;33;4
testrun-8-8;153;326623;44;4
testrun-8-8;154;10128;44;4
testrun-8-8;155;211924;40;5
testrun-8-8;156;7767;40;5
testrun-8-8;157;406934;64;4
testrun-8-8;158;229425;46;6
testrun-8-8;159;9084;46;6
testrun-8-8;160;251176;35;4
testrun-8-8;161;574133;89;7
testrun-8-8;162;217187;33;4
testrun-8-8;163;355297;51;5
testrun-8-8;164;441529;83;7
testrun-8-8;165;271637;51;7
testrun-8-8;166;466378;84;5
testrun-8-8;167;304455;46;5
testrun-8-8;168;254375;41;4
testrun-8-8;169;343848;46;4
testrun-8-8;170;284690;50;6
testrun-8-8;171;543985;94;7
testrun-8-8;172;500879;79;5
testrun-8-8;173;326107;41;4
testrun-8-8;174;342103;57;7
testrun-8-8;175;515243;84;7
testrun-8-8;176;282476;44;5
testrun-8-8;177;264191;49;6
testrun-8-8;178;261246;44;5
testrun-8-8;179;309834;53;6
testrun-8-8;180;313478;44;5
testrun-8-8;181;852305;140;11
testrun-8-8;182;266484;47;5
testrun-8-8;183;504399;83;5
testrun-8-8;184;820710;121;7
testrun-8-8;185;332910;45;4
testrun-8-8;186;326002;51;6
testrun-8-8;187;828757;130;12
testrun-8-8;188;703764;116;9
testrun-8-8;189;268155;44;4
testrun-8-8;190;781963;129;10
testrun-8-8;191;453449;72;7
testrun-8-8;192;843234;149;9
testrun-8-8;193;212088;43;6
testrun-8-8;194;994210;142;10
testrun-8-8;195;519763;94;10
testrun-8-8;196;634463;92;9
testrun-8-8;197;199368;41;5
testrun-8-8;198;309063;44;5
testrun-8-8;199;247337;41;5
testrun-8-9;0;551946;85;9
testrun-8-9;1;231852;42;5
testrun-8-9;2;341384;51;7
testrun-8-9;3;489399;83;5
testrun-8-9;4;436613;79;7
testrun-8-9;5;550294;90;9
testrun-8-9;6;605620;78;7
testrun-8-9;7;239869;36;3
testrun-8-9;8;190606;35;4
testrun-8-9;9;234743;38;5
testrun-8-9;10;239525;40;4
testrun-8-9;11;422881;63;6
testrun-8-9;12;7757;63;6
testrun-8-9;13;182560;30;3
testrun-8-9;14;348272;53;5
testrun-8-9;15;259834;37;5
testrun-8-9;16;545920;98;7
testrun-8-9;17;209367;42;5
testrun-8-9;18;9088;42;5
testrun-8-9;19;363304;70;8
testrun-8-9;20;371643;74;8
testrun-8-9;21;298561;47;6
testrun-8-9;22;806874;122;10
testrun-8-9;23;9091;122;10
testrun-8-9;24;330972;49;5
testrun-8-9;25;728993;123;7
testrun-8-9;26;251449;47;5
testrun-8-9;27;839834;121;8
testrun-8-9;28;673947;115;6
testrun-8-9;29;332657;43;4
testrun-8-9;30;310490;47;6
testrun-8-9;31;470788;83;7
testrun-8-9;32;998849;143;12
testrun-8-9;33;275935;49;5
testrun-8-9;34;305436;47;5
testrun-8-9;35;270717;38;3
testrun-8-9;36;855897;133;5
testrun-8-9;37;329343;48;5
testrun-8-9;38;988495;155;10
testrun-8-9;39;510573;90;7
testrun-8-9;40;316658;48;6
testrun-8-9;41;313403;55;7
testrun-8-9;42;242912;48;7
testrun-8-9;43;236884;48;6
testrun-8-9;44;1053041;146;14
testrun-8-9;45;285078;41;5
testrun-8-9;46;282406;49;6
testrun-8-9;47;252796;41;4
testrun-8-9;48;619352;98;6
testrun-8-9;49;311495;49;6
testrun-8-9;50;495028;90;9
testrun-8-9;51;940460;135;11
testrun-8-9;52;691399;113;9
testrun-8-9;53;279603;38;3
testrun-8-9;54;218641;40;4
testrun-8-9;55;428782;68;8
testrun-8-9;56;237936;42;5
testrun-8-9;57;228029;39;4
testrun-8-9;58;213146;35;4
testrun-8-9;59;461134;75;9
testrun-8-9;60;411049;77;7
testrun-8-9;61;239213;42;5
testrun-8-9;62;477642;80;8
testrun-8-9;63;208611;33;2
testrun-8-9;64;266854;43;5
testrun-8-9;65;285968;41;4
testrun-8-9;66;633191;105;5
testrun-8-9;67;220380;41;4
testrun-8-9;68;284457;45;6
testrun-8-9;69;258601;38;3
testrun-8-9;70;242219;47;6
testrun-8-9;71;264340;41;4
testrun-8-9;72;216941;35;3
testrun-8-9;73;328083;53;6
testrun-8-9;74;300262;42;5
testrun-8-9;75;390154;52;5
testrun-8-9;76;539963;83;6
testrun-8-9;77;9091;83;6
testrun-8-9;78;524859;86;6
testrun-8-9;79;655419;120;9
testrun-8-9;80;775882;124;7
testrun-8-9;81;870304;116;9
testrun-8-9;82;759463;134;11
testrun-8-9;83;759852;116;8
testrun-8-9;84;338961;46;5
testrun-8-9;85;857800;150;16
testrun-8-9;86;499495;90;5
testrun-8-9;87;740990;142;7
testrun-8-9;88;248198;48;5
testrun-8-9;89;227501;53;8
testrun-8-9;90;747205;138;7
testrun-8-9;91;723467;147;9
testrun-8-9;92;528838;93;7
testrun-8-9;93;576963;94;8
testrun-8-9;94;922298;135;11
testrun-8-9;95;295366;52;6
testrun-8-9;96;440654;88;10
testrun-8-9;97;409525;78;8
testrun-8-9;98;757593;120;10
testrun-8-9;99;7757;120;10
testrun-8-9;100;506067;77;6
testrun-8-9;101;256441;45;5
testrun-8-9;102;251202;45;5
testrun-8-9;103;567568;94;10
testrun-8-9;104;408713;73;5
testrun-8-9;105;299649;48;5
testrun-8-9;106;451342;80;8
testrun-8-9;107;884683;121;10
testrun-8-9;108;640593;104;6
testrun-8-9;109;411645;73;8
testrun-8-9;110;611068;97;10
testrun-8-9;111;239147;39;5
testrun-8-9;112;246659;42;5
testrun-8-9;113;260578;33;2
testrun-8-9;114;291930;41;4
testrun-8-9;115;456035;73;7
testrun-8-9;116;299448;41;4
testrun-8-9;117;329633;43;4
testrun-8-9;118;293486;53;6
testrun-8-9;119;668854;122;7
testrun-8-9;120;234480;43;5
testrun-8-9;121;277507;47;6
testrun-8-9;122;240843;46;5
testrun-8-9;123;385182;49;6
testrun-8-9;124;286221;49;6
testrun-8-9;125;341352;50;5
testrun-8-9;126;436870;81;6
testrun-8-9;127;307507;47;4
testrun-8-9;128;346065;52;5
testrun-8-9;129;288845;46;5
testrun-8-9;130;290873;43;4
testrun-8-9;131;239979;50;6
testrun-8-9;132;212038;42;6
testrun-8-9;133;434124;85;5
testrun-8-9;134;287613;48;5
testrun-8-9;135;7767;48;5
testrun-8-9;136;268874;40;4
testrun-8-9;137;335569;49;5
testrun-8-9;138;291385;51;6
testrun-8-9;139;527024;90;5
testrun-8-9;140;240596;40;5
testrun-8-9;141;281664;46;5
testrun-8-9;142;262837;51;7
testrun-8-9;143;261228;37;3
testrun-8-9;144;313068;48;5
testrun-8-9;145;480492;86;6
testrun-8-9;146;9095;86;6
testrun-8-9;147;838866;133;10
testrun-8-9;148;591209;95;8
testrun-8-9;149;575058;97;7
testrun-8-9;150;324010;46;5
testrun-8-9;151;497736;84;6
testrun-8-9;152;343810;54;7
testrun-8-9;153;288999;47;5
testrun-8-9;154;276503;52;6
testrun-8-9;155;469603;91;7
testrun-8-9;156;607343;119;7
testrun-8-9;157;306807;49;6
testrun-8-9;158;644585;124;10
testrun-8-9;159;493188;92;4
testrun-8-9;160;709894;114;6
testrun-8-9;161;302381;47;4
testrun-8-9;162;279419;58;7
testrun-8-9;163;236485;52;6
testrun-8-9;164;303843;49;5
testrun-8-9;165;374381;57;7
testrun-8-9;166;719481;143;8
testrun-8-9;167;221486;44;5
testrun-8-9;168;376095;54;7
testrun-8-9;169;886240;131;9
testrun-8-9;170;482247;78;7
testrun-8-9;171;297836;54;7
testrun-8-9;172;226765;42;5
testrun-8-9;173;707966;98;10
testrun-8-9;174;229547;41;5
testrun-8-9;175;470505;74;9
testrun-8-9;176;9095;74;9
testrun-8-9;177;514676;92;10
testrun-8-9;178;829581;138;10
testrun-8-9;179;212590;33;3
testrun-8-9;180;26867;3;3
testrun-8-9;181;427558;66;8
testrun-8-9;182;579691;83;8
testrun-8-9;183;538268;81;9
testrun-8-9;184;229533;40;4
testrun-8-9;185;304934;48;6
testrun-8-9;186;218176;40;4
testrun-8-9;187;425472;63;5
testrun-8-9;188;245571;44;4
testrun-8-9;189;420650;67;5
testrun-8-9;190;184604;24;1
testrun-8-9;191;7754;24;1
testrun-8-9;192;335298;58;6
testrun-8-9;193;181458;25;2
testrun-8-9;194;396513;64;5
testrun-8-9;195;457848;64;8
testrun-8-9;196;649799;99;7
testrun-8-9;197;367281;63;6
testrun-8-9;198;277428;40;4
testrun-8-9;199;138487;27;2
testrun-8-10;0;480470;63;6
testrun-8-10;1;248438;41;4
testrun-8-10;2;598042;90;8
testrun-8-10;3;487500;78;9
testrun-8-10;4;134797;24;3
testrun-8-10;5;268501;45;5
testrun-8-10;6;316949;45;5
testrun-8-10;7;222217;46;6
testrun-8-10;8;313540;40;3
testrun-8-10;9;506144;86;8
testrun-8-10;10;487969;88;7
testrun-8-10;11;7757;88;7
testrun-8-10;12;471051;80;5
testrun-8-10;13;330492;57;6
testrun-8-10;14;235680;31;4
testrun-8-10;15;332112;54;6
testrun-8-10;16;305859;43;5
testrun-8-10;17;289849;46;5
testrun-8-10;18;451297;77;6
testrun-8-10;19;335983;53;6
testrun-8-10;20;199807;40;5
testrun-8-10;21;584580;93;7
testrun-8-10;22;283165;48;5
testrun-8-10;23;274071;50;6
